energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.459,0.0474,107.115,0.0294,0.129,0.0194,4,0.739,11,222320,-14.42,0.892,0,audio_features,spotify:track:3ZZq9396zv8pcn5GYVhxUi
0.455,0.0923,81.92,0.0327,0.361,0.00586,4,0.517,7,132073,-12.088,0.521,1,audio_features,spotify:track:1rtYGowPGXV17ioj8nwCd3
0.449,0.103,135.97,0.429,0.221,0.0,4,0.897,1,90122,-9.295,0.707,1,audio_features,spotify:track:33kB5gz4gzOEZVkuWKHylS
0.785,0.0397,84.607,0.351,0.0485,3.65e-06,4,0.673,10,249467,-2.894,0.85,0,audio_features,spotify:track:2D1hlMwWWXpkc3CZJ5U351
0.514,0.398,79.974,0.0593,0.0655,0.0,4,0.647,8,240693,-10.05,0.387,1,audio_features,spotify:track:7lQWRAjyhTpCWFC0jmclT4
0.794,0.0978,118.075,0.0752,0.705,3.4e-05,4,0.831,2,215787,-3.701,0.735,0,audio_features,spotify:track:7oGwQOTkMB9Sk3DIKJLd5F
0.439,0.162,150.032,0.365,0.357,0.0,4,0.805,1,167500,-9.605,0.329,1,audio_features,spotify:track:13XvShB9GPpai2JhSIIgHY
0.948,0.43,146.46,0.122,0.0223,0.0,4,0.474,3,195373,-2.592,0.611,1,audio_features,spotify:track:78ML3F5Lz3KiNkpnFAaR3q
0.49,0.0968,177.865,0.511,0.313,0.0,4,0.788,8,197528,-6.287,0.79,1,audio_features,spotify:track:3AaiEsiqHO2ylnnOdWninE
0.621,0.128,105.049,0.0288,0.0466,0.0,4,0.634,2,154465,-5.936,0.844,1,audio_features,spotify:track:3tbwKbrgDNjT4JvM4SVAtz
0.275,0.065,84.388,0.0738,0.196,0.96,4,0.365,9,26187,-13.654,0.0846,1,audio_features,spotify:track:2Zb6Cu5peVtG3UDifxEd1u
0.727,0.1,119.983,0.0304,0.0442,0.0333,4,0.751,10,256000,-9.789,0.28,0,audio_features,spotify:track:3NuzLWsRZXO1QsBUEWseGd
0.785,0.111,120.009,0.0396,0.0524,0.00111,4,0.814,1,255040,-5.679,0.941,0,audio_features,spotify:track:5P8lyudWE7HQxb4ludLbEm
0.936,0.192,161.983,0.0606,0.283,0.0207,4,0.659,2,155009,-3.519,0.884,1,audio_features,spotify:track:37s8uwIjw72XfMseKJXNOO
0.513,0.101,134.92,0.0594,0.905,9.32e-06,4,0.856,9,71458,-6.601,0.382,1,audio_features,spotify:track:3QuYMsa06dKctueY73d4un
0.492,0.224,119.531,0.04,0.0163,0.00897,4,0.747,10,292571,-9.616,0.533,1,audio_features,spotify:track:2PzCOP5Aj9SABiBgNEZ52G
0.397,0.106,84.064,0.0639,0.461,0.000834,4,0.642,6,286493,-16.842,0.798,1,audio_features,spotify:track:7dL8FCLzEaWC2A3qWQuz1q
0.625,0.248,146.034,0.0315,0.194,0.00986,4,0.729,4,183907,-5.266,0.261,1,audio_features,spotify:track:1xzBco0xcoJEDXktl7Jxrr
0.545,0.0505,139.943,0.0625,0.0646,0.000289,4,0.867,2,162586,-5.192,0.525,1,audio_features,spotify:track:5o4yGlG0PfeVUa6ClIyOxq
0.796,0.0754,104.013,0.274,0.313,0.00272,4,0.772,7,190554,-5.546,0.499,1,audio_features,spotify:track:2tzLjiRec9KtzdhgyVYN6Z
0.842,0.115,112.016,0.0922,0.205,1.48e-05,4,0.911,10,187046,-4.845,0.578,1,audio_features,spotify:track:1LGv7Ah6TXp1soAAIzzuGC
0.693,0.0925,119.968,0.117,0.0244,0.89,4,0.818,0,144009,-15.818,0.968,0,audio_features,spotify:track:7IEdlE4ZwzPDxnoWFv10aj
0.58,0.134,128.003,0.367,0.347,1.87e-06,4,0.954,7,166635,-8.924,0.48,1,audio_features,spotify:track:0q97eZcYkeHy2buhS1O5Ir
0.73,0.124,155.008,0.222,0.00513,0.0,4,0.834,8,312820,-3.714,0.446,1,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h
0.936,0.217,129.976,0.0772,1.51e-06,0.822,4,0.446,1,217423,-9.794,0.0463,0,audio_features,spotify:track:1JqGbX7D8Lh03W3WITm5VS
0.0669,0.0646,135.993,0.0379,0.971,0.84,4,0.183,2,129363,-28.633,0.0376,0,audio_features,spotify:track:1Vw2NGHNER0Xr4DDMDsagS
0.619,0.113,136.041,0.102,0.0533,0.0,4,0.878,6,157067,-5.56,0.639,1,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7
0.566,0.34,83.903,0.2,0.349,0.0,4,0.511,6,239836,-7.23,0.218,0,audio_features,spotify:track:0s3nnoMeVWz3989MkNQiRf
0.661,0.355,99.335,0.152,0.159,0.0,3,0.58,7,100287,-5.2,0.477,0,audio_features,spotify:track:05xI48iEtJr2wtIZkGuouZ
0.407,0.111,89.011,0.233,0.461,0.0,4,0.878,7,286517,-10.941,0.547,1,audio_features,spotify:track:00bWqt93aqLXqKtzZoq7Jw
0.525,0.325,145.016,0.124,0.255,0.0,4,0.812,1,177133,-8.798,0.564,1,audio_features,spotify:track:3B9vJvi2Z6ws4wjNTQMYAc
0.73,0.11,115.007,0.0516,0.145,3.06e-06,4,0.759,0,268434,-7.985,0.74,0,audio_features,spotify:track:7eBqSVxrzQZtK2mmgRG6lC
